vehicle_id,battery_level,city,latitude,longitude,weekday,temp,timestamp,point_in_time,Peak_hour,battery_capacity
1355,72,Austin,30.267145,-97.73918833,6,21,59:34.2,5,1,180
1356,100,Austin,30.27032129,-97.7417841,6,21,59:34.2,5,1,180
1357,22,Austin,30.26383,-97.742438,6,21,59:34.2,5,1,180
1358,39,Austin,30.270406,-97.744054,6,21,59:34.2,5,1,180
1359,55,Austin,30.26463167,-97.74565167,6,21,59:34.2,5,1,180
1360,47,Austin,30.27044833,-97.74387333,6,21,59:34.2,5,1,180
1361,24,Austin,30.27039667,-97.74179,6,21,59:34.2,5,1,180
1362,74,Austin,30.27040333,-97.74179833,6,21,59:34.2,5,1,180
1363,47,Austin,30.27054,-97.742273,6,21,59:34.2,5,1,180
1364,94,Austin,30.270397,-97.741661,6,21,59:34.2,5,1,180
1365,82,Austin,30.27033,-97.74144,6,21,59:34.2,5,1,180
1366,47,Austin,30.26705167,-97.73901333,6,21,59:34.2,5,1,180
1367,87,Austin,30.26474272,-97.74011929,6,21,59:34.2,5,1,180
1368,74,Austin,30.27051667,-97.74431667,6,21,59:34.2,5,1,180
1369,74,Austin,30.270435,-97.74461333,6,21,59:34.2,5,1,180
1370,71,Austin,30.26473167,-97.74005167,6,21,59:34.2,5,1,180
1371,100,Austin,30.270568,-97.741946,6,21,59:34.2,5,1,180
1372,100,Austin,30.27054833,-97.74182833,6,21,59:34.2,5,1,180
1373,97,Austin,30.27065833,-97.741875,6,21,59:34.2,5,1,180
1374,74,Austin,30.27069833,-97.74183667,6,21,59:34.2,5,1,180
1375,60,Austin,30.27076667,-97.74179833,6,21,59:34.2,5,1,180
1376,51,Austin,30.26409333,-97.74043333,6,21,59:34.2,5,1,180
1377,60,Austin,30.27088,-97.74215,6,21,59:34.2,5,1,180
1378,58,Austin,30.27027833,-97.74569667,6,21,59:34.2,5,1,180
1379,35,Austin,30.263823,-97.740737,6,21,59:34.2,5,1,180
1380,64,Austin,30.270335,-97.74575,6,21,59:34.2,5,1,180
1381,98,Austin,30.27092333,-97.74173667,6,21,59:34.2,5,1,180
1382,82,Austin,30.268036,-97.738551,6,21,59:34.2,5,1,180
1383,100,Austin,30.270985,-97.74169167,6,21,59:34.2,5,1,180
1384,63,Austin,30.271,-97.74173667,6,21,59:34.2,5,1,180
1385,73,Austin,30.27099,-97.74169167,6,21,59:34.2,5,1,180
1386,98,Austin,30.27102667,-97.74176,6,21,59:34.2,5,1,180
1387,69,Austin,30.27101833,-97.741715,6,21,59:34.2,5,1,180
1388,64,Austin,30.270698,-97.745299,6,21,59:34.2,5,1,180
1389,69,Austin,30.27102333,-97.74170667,6,21,59:34.2,5,1,180
1390,71,Austin,30.27102167,-97.74167667,6,21,59:34.2,5,1,180
1391,83,Austin,30.27104333,-97.74176,6,21,59:34.2,5,1,180
1392,69,Austin,30.27104833,-97.74175333,6,21,59:34.2,5,1,180
1393,100,Austin,30.271065,-97.74182167,6,21,59:34.2,5,1,180
1394,100,Austin,30.27105333,-97.74176833,6,21,59:34.2,5,1,180
1395,80,Austin,30.27107667,-97.74186667,6,21,59:34.2,5,1,180
1396,63,Austin,30.27103,-97.74165333,6,21,59:34.2,5,1,180
1397,100,Austin,30.27105833,-97.74176,6,21,59:34.2,5,1,180
1398,100,Austin,30.27104833,-97.741715,6,21,59:34.2,5,1,180
1399,80,Austin,30.27107667,-97.74182833,6,21,59:34.2,5,1,180
1400,44,Austin,30.27102833,-97.74163,6,21,59:34.2,5,1,180
1401,82,Austin,30.27105333,-97.741715,6,21,59:34.2,5,1,180
1402,100,Austin,30.27104333,-97.74166833,6,21,59:34.2,5,1,180
1403,99,Austin,30.27103833,-97.74163833,6,21,59:34.2,5,1,180
1404,57,Austin,30.271045,-97.74165333,6,21,59:34.2,5,1,180
1405,63,Austin,30.27109667,-97.741845,6,21,59:34.2,5,1,180
1406,47,Austin,30.27107833,-97.74175333,6,21,59:34.2,5,1,180
1407,33,Austin,30.26774167,-97.73837333,6,21,59:34.2,5,1,180
1408,99,Austin,30.27106667,-97.74166167,6,21,59:34.2,5,1,180
1409,81,Austin,30.27110833,-97.74173667,6,21,59:34.2,5,1,180
1410,100,Austin,30.271109,-97.74173,6,21,59:34.2,5,1,180
1411,82,Austin,30.271115,-97.74172167,6,21,59:34.2,5,1,180
1412,79,Austin,30.27108833,-97.74157667,6,21,59:34.2,5,1,180
1413,96,Austin,30.27117333,-97.74183667,6,21,59:34.2,5,1,180
1414,78,Austin,30.267756,-97.738258,6,21,59:34.2,5,1,180
1415,85,Austin,30.268448,-97.747688,6,21,59:34.2,5,1,180
1416,51,Austin,30.267963,-97.738285,6,21,59:34.2,5,1,180
1417,75,Austin,30.26794833,-97.73828167,6,21,59:34.2,5,1,180
1418,93,Austin,30.26360167,-97.74569,6,21,59:34.2,5,1,180
1419,76,Austin,30.27116833,-97.741585,6,21,59:34.2,5,1,180
1420,100,Austin,30.263381,-97.740808,6,21,59:34.2,5,1,180
1421,78,Austin,30.27121333,-97.74156167,6,21,59:34.2,5,1,180
1422,39,Austin,30.267695,-97.73815167,6,21,59:34.2,5,1,180
1423,44,Austin,30.26651833,-97.74797,6,21,59:34.2,5,1,180
1424,100,Austin,30.27122167,-97.74118,6,21,59:34.2,5,1,180
1425,65,Austin,30.265085,-97.738541,6,21,59:34.2,5,1,180
1426,67,Austin,30.265214,-97.747793,6,21,59:34.2,5,1,180
1427,15,Austin,30.26715667,-97.73773167,6,21,59:34.2,5,1,180
1428,37,Austin,30.27161333,-97.74469833,6,21,59:34.2,5,1,180
1429,100,Austin,30.271658,-97.741548,6,21,59:34.2,5,1,180
1430,88,Austin,30.264829,-97.738283,6,21,59:34.2,5,1,180
1431,82,Austin,30.271725,-97.74147833,6,21,59:34.2,5,1,180
1432,90,Austin,30.27172667,-97.74147833,6,21,59:34.2,5,1,180
1433,56,Austin,30.27172333,-97.74146333,6,21,59:34.2,5,1,180
1434,81,Austin,30.27172167,-97.74144667,6,21,59:34.2,5,1,180
1435,90,Austin,30.27172667,-97.74146333,6,21,59:34.2,5,1,180
1436,96,Austin,30.27175667,-97.74157,6,21,59:34.2,5,1,180
1437,40,Austin,30.271735,-97.741455,6,21,59:34.2,5,1,180
1438,81,Austin,30.27174167,-97.74146333,6,21,59:34.2,5,1,180
1439,29,Austin,30.262319,-97.744289,6,21,59:34.2,5,1,180
1440,64,Austin,30.262326,-97.744362,6,21,59:34.2,5,1,180
1441,71,Austin,30.271965,-97.741485,6,21,59:34.2,5,1,180
1442,92,Austin,30.27193,-97.741333,6,21,59:34.2,5,1,180
1443,90,Austin,30.27197,-97.74146333,6,21,59:34.2,5,1,180
1444,98,Austin,30.27199,-97.74149333,6,21,59:34.2,5,1,180
1445,99,Austin,30.27198333,-97.74146333,6,21,59:34.2,5,1,180
1446,96,Austin,30.27198167,-97.74144,6,21,59:34.2,5,1,180
1447,38,Austin,30.27199333,-97.74147,6,21,59:34.2,5,1,180
1448,92,Austin,30.27199667,-97.74143167,6,21,59:34.2,5,1,180
1449,96,Austin,30.27200333,-97.741455,6,21,59:34.2,5,1,180
1450,45,Austin,30.26560667,-97.74862667,6,21,59:34.2,5,1,180
1451,57,Austin,30.27201,-97.74143167,6,21,59:34.2,5,1,180
1452,73,Austin,30.26661205,-97.73723234,6,21,59:34.2,5,1,180
1453,94,Austin,30.267627,-97.737206,6,21,59:34.2,5,1,180
1454,61,Austin,30.266794,-97.737147,6,21,59:34.2,5,1,180
1455,98,Austin,30.271576,-97.740029,6,21,59:34.2,5,1,180
1456,20,Austin,30.266381,-97.737102,6,21,59:34.2,5,1,180
1457,46,Austin,30.26697667,-97.73699167,6,21,59:34.2,5,1,180
1458,69,Austin,30.266388,-97.736992,6,21,59:34.2,5,1,180
1459,49,Austin,30.271925,-97.74584167,6,21,59:34.2,5,1,180
1460,62,Austin,30.27235,-97.74135,6,21,59:34.2,5,1,180
1461,87,Austin,30.268377,-97.736881,6,21,59:34.2,5,1,180
1462,38,Austin,30.269692,-97.748767,6,21,59:34.2,5,1,180
1463,65,Austin,30.27247,-97.74115833,6,21,59:34.2,5,1,180
1464,70,Austin,30.263553,-97.738136,6,21,59:34.2,5,1,180
1465,52,Austin,30.26975833,-97.74877167,6,21,59:34.2,5,1,180
1466,38,Austin,30.269926,-97.737415,6,21,59:34.2,5,1,180
1467,85,Austin,30.26577333,-97.74945833,6,21,59:34.2,5,1,180
1468,38,Austin,30.269628,-97.737111,6,21,59:34.2,5,1,180
1469,66,Austin,30.26974,-97.748973,6,21,59:34.2,5,1,180
1470,60,Austin,30.27235167,-97.74015,6,21,59:34.2,5,1,180
1471,71,Austin,30.262675,-97.73872333,6,21,59:34.2,5,1,180
1472,39,Austin,30.271445,-97.74765,6,21,59:34.2,5,1,180
1473,85,Austin,30.272855,-97.74121833,6,21,59:34.2,5,1,180
1474,25,Austin,30.270291,-97.748895,6,21,59:34.2,5,1,180
1475,96,Austin,30.271699,-97.747701,6,21,59:34.2,5,1,180
1476,49,Austin,30.26993292,-97.74932094,6,21,59:34.2,5,1,180
1477,82,Austin,30.266768,-97.736029,6,21,59:34.2,5,1,180
1478,60,Austin,30.26704667,-97.73600833,6,21,59:34.2,5,1,180
1479,81,Austin,30.26991833,-97.74934333,6,21,59:34.2,5,1,180
1480,39,Austin,30.26986667,-97.74939,6,21,59:34.2,5,1,180
1481,54,Austin,30.2691,-97.74980167,6,21,59:34.2,5,1,180
1482,38,Austin,30.26713,-97.73594667,6,21,59:34.2,5,1,180
1483,56,Austin,30.262678,-97.738182,6,21,59:34.2,5,1,180
1484,56,Austin,30.272399,-97.7393,6,21,59:34.2,5,1,180
1485,33,Austin,30.270001,-97.749408,6,21,59:34.2,5,1,180
1486,29,Austin,30.26953333,-97.74967167,6,21,59:34.2,5,1,180
1487,43,Austin,30.27002667,-97.74941333,6,21,59:34.2,5,1,180
1488,16,Austin,30.26716,-97.743072,6,27,04:06.5,6,1,180
1489,100,Austin,30.267199,-97.743067,6,27,04:06.5,6,1,180
1490,21,Austin,30.26710167,-97.74313333,6,27,04:06.5,6,1,180
1491,84,Austin,30.26704833,-97.743195,6,27,04:06.5,6,1,180
1492,66,Austin,30.267285,-97.74318,6,27,04:06.5,6,1,180
1493,36,Austin,30.267104,-97.743254,6,27,04:06.5,6,1,180
1494,72,Austin,30.26738,-97.74310333,6,27,04:06.5,6,1,180
1495,70,Austin,30.26707,-97.743325,6,27,04:06.5,6,1,180
1496,61,Austin,30.267225,-97.743355,6,27,04:06.5,6,1,180
1497,66,Austin,30.26691833,-97.74324,6,27,04:06.5,6,1,180
1498,97,Austin,30.267339,-97.743477,6,27,04:06.5,6,1,180
1499,53,Austin,30.267015,-97.74352333,6,27,04:06.5,6,1,180
1500,30,Austin,30.26674667,-97.74326333,6,27,04:06.5,6,1,180
1501,64,Austin,30.26761461,-97.74293661,6,27,04:06.5,6,1,180
1502,55,Austin,30.26762833,-97.74295,6,27,04:06.5,6,1,180
1503,100,Austin,30.267481,-97.742643,6,27,04:06.5,6,1,180
1504,25,Austin,30.2667,-97.74328667,6,27,04:06.5,6,1,180
1505,19,Austin,30.26669833,-97.74328667,6,27,04:06.5,6,1,180
1506,26,Austin,30.26792667,-97.74297333,6,27,04:06.5,6,1,180
1507,57,Austin,30.26791167,-97.74275167,6,27,04:06.5,6,1,180
1508,93,Austin,30.267976,-97.742968,6,27,04:06.5,6,1,180
1509,99,Austin,30.266989,-97.742009,6,27,04:06.5,6,1,180
1510,93,Austin,30.268265,-97.742905,6,27,04:06.5,6,1,180
1511,30,Austin,30.2678,-97.74197333,6,27,04:06.5,6,1,180
1512,19,Austin,30.26759833,-97.744285,6,27,04:06.5,6,1,180
1513,71,Austin,30.26796833,-97.74211833,6,27,04:06.5,6,1,180
1514,66,Austin,30.266559,-97.741805,6,27,04:06.5,6,1,180
1515,63,Austin,30.26753167,-97.74167667,6,27,04:06.5,6,1,180
1516,18,Austin,30.266045,-97.74379,6,27,04:06.5,6,1,180
1517,39,Austin,30.26841,-97.742675,6,27,04:06.5,6,1,180
1518,89,Austin,30.267605,-97.741645,6,27,04:06.5,6,1,180
1519,42,Austin,30.26757167,-97.741615,6,27,04:06.5,6,1,180
1520,43,Austin,30.26843667,-97.74344667,6,27,04:06.5,6,1,180
1521,69,Austin,30.266035,-97.74392667,6,27,04:06.5,6,1,180
1522,76,Austin,30.268509,-97.742712,6,27,04:06.5,6,1,180
1523,61,Austin,30.26673,-97.744708,6,27,04:06.5,6,1,180
1524,28,Austin,30.26775167,-97.741485,6,27,04:06.5,6,1,180
1525,53,Austin,30.265838,-97.742122,6,27,04:06.5,6,1,180
1526,28,Austin,30.267548,-97.74129,6,27,04:06.5,6,1,180
1527,20,Austin,30.26768333,-97.74131833,6,27,04:06.5,6,1,180
1528,63,Austin,30.26643833,-97.744865,6,27,04:06.5,6,1,180
1529,69,Austin,30.26886333,-97.74311,6,27,04:06.5,6,1,180
1530,93,Austin,30.265896,-97.744422,6,27,04:06.5,6,1,180
1531,30,Austin,30.26886333,-97.74327833,6,27,04:06.5,6,1,180
1532,74,Austin,30.26571333,-97.744225,6,27,04:06.5,6,1,180
1533,45,Austin,30.268527,-97.741704,6,27,04:06.5,6,1,180
1534,30,Austin,30.268728,-97.742025,6,27,04:06.5,6,1,180
1535,87,Austin,30.267657,-97.745131,6,27,04:06.5,6,1,180
1536,56,Austin,30.265635,-97.74179833,6,27,04:06.5,6,1,180
1537,25,Austin,30.26851667,-97.74157,6,27,04:06.5,6,1,180
1538,69,Austin,30.2676,-97.745181,6,27,04:06.5,6,1,180
1539,78,Austin,30.26757,-97.7452,6,27,04:06.5,6,1,180
1540,62,Austin,30.265345,-97.74376667,6,27,04:06.5,6,1,180
1541,36,Austin,30.26898333,-97.74244,6,27,04:06.5,6,1,180
1542,28,Austin,30.26772333,-97.74518667,6,27,04:06.5,6,1,180
1543,36,Austin,30.26826833,-97.74122667,6,27,04:06.5,6,1,180
1544,31,Austin,30.268787,-97.741851,6,27,04:06.5,6,1,180
1545,84,Austin,30.26885833,-97.741875,6,27,04:06.5,6,1,180
1546,91,Austin,30.265265,-97.743835,6,27,04:06.5,6,1,180
1547,73,Austin,30.265605,-97.744584,6,27,04:06.5,6,1,180
1548,24,Austin,30.267625,-97.74075333,6,27,04:06.5,6,1,180
1549,96,Austin,30.265608,-97.741465,6,27,04:06.5,6,1,180
1550,84,Austin,30.267513,-97.740674,6,27,04:06.5,6,1,180
1551,31,Austin,30.268929,-97.741779,6,27,04:06.5,6,1,180
1552,53,Austin,30.26921,-97.74239333,6,27,04:06.5,6,1,180
1553,85,Austin,30.26920667,-97.742355,6,27,04:06.5,6,1,180
1554,28,Austin,30.266415,-97.740715,6,27,04:06.5,6,1,180
1555,64,Austin,30.266225,-97.74076833,6,27,04:06.5,6,1,180
1556,65,Austin,30.26727333,-97.74562,6,27,04:06.5,6,1,180
1557,98,Austin,30.265639,-97.741185,6,27,04:06.5,6,1,180
1558,64,Austin,30.2663,-97.74069167,6,27,04:06.5,6,1,180
1559,92,Austin,30.269422,-97.74354,6,27,04:06.5,6,1,180
1560,92,Austin,30.266768,-97.745819,6,27,04:06.5,6,1,180
1561,98,Austin,30.26553167,-97.74098167,6,27,04:06.5,6,1,180
1562,18,Austin,30.26500667,-97.744355,6,27,04:06.5,6,1,180
1563,75,Austin,30.26553,-97.74095167,6,27,04:06.5,6,1,180
1564,96,Austin,30.26522833,-97.74485833,6,27,04:06.5,6,1,180
1565,19,Austin,30.267322,-97.740196,6,27,04:06.5,6,1,180
1566,84,Austin,30.265505,-97.74523167,6,27,04:06.5,6,1,180
1567,82,Austin,30.26954667,-97.74225667,6,27,04:06.5,6,1,180
1568,79,Austin,30.26955,-97.74221833,6,27,04:06.5,6,1,180
1569,22,Austin,30.26521333,-97.74492667,6,27,04:06.5,6,1,180
1570,100,Austin,30.265441,-97.740899,6,27,04:06.5,6,1,180
1571,62,Austin,30.26643333,-97.740235,6,27,04:06.5,6,1,180
1572,26,Austin,30.26585833,-97.74566667,6,27,04:06.5,6,1,180
1573,62,Austin,30.268807,-97.740616,6,27,04:06.5,6,1,180
1574,70,Austin,30.26976833,-97.74225667,6,27,04:06.5,6,1,180
1575,63,Austin,30.26502667,-97.745025,6,27,04:06.5,6,1,180
1576,44,Austin,30.26491167,-97.74487333,6,27,04:06.5,6,1,180
1577,66,Austin,30.26554667,-97.74038667,6,27,04:06.5,6,1,180
1578,66,Austin,30.26480167,-97.74488,6,27,04:06.5,6,1,180
1579,93,Austin,30.264519,-97.744389,6,27,04:06.5,6,1,180
1580,96,Austin,30.26610833,-97.74617,6,27,04:06.5,6,1,180
1581,85,Austin,30.26475833,-97.74495,6,27,04:06.5,6,1,180
1582,20,Austin,30.26429333,-97.74366,6,27,04:06.5,6,1,180
1583,83,Austin,30.27003333,-97.74237,6,27,04:06.5,6,1,180
1584,100,Austin,30.26615667,-97.746285,6,27,04:06.5,6,1,180
1585,34,Austin,30.26456667,-97.74136333,6,27,04:06.5,6,1,180
1586,71,Austin,30.27003167,-97.742165,6,27,04:06.5,6,1,180
1587,89,Austin,30.26604,-97.746272,6,27,04:06.5,6,1,180
1588,44,Austin,30.26443288,-97.74160305,6,27,04:06.5,6,1,180
1589,63,Austin,30.26599667,-97.74627,6,27,04:06.5,6,1,180
1590,99,Austin,30.26610167,-97.74633833,6,27,04:06.5,6,1,180
1591,100,Austin,30.26609167,-97.746345,6,27,04:06.5,6,1,180
1592,28,Austin,30.26594,-97.746285,6,27,04:06.5,6,1,180
1593,38,Austin,30.26587333,-97.74630667,6,27,04:06.5,6,1,180
1594,100,Austin,30.26611667,-97.74643,6,27,04:06.5,6,1,180
1595,73,Austin,30.26944333,-97.74064667,6,27,04:06.5,6,1,180
1596,79,Austin,30.269042,-97.745912,6,27,04:06.5,6,1,180
1597,93,Austin,30.266147,-97.7465,6,27,04:06.5,6,1,180
1598,49,Austin,30.264715,-97.74536833,6,27,04:06.5,6,1,180
1599,37,Austin,30.27024667,-97.74388167,6,27,04:06.5,6,1,180
1600,83,Austin,30.2642,-97.74443833,6,27,04:06.5,6,1,180
1601,46,Austin,30.270274,-97.742309,6,27,04:06.5,6,1,180
1602,47,Austin,30.26726833,-97.739365,6,27,04:06.5,6,1,180
1603,40,Austin,30.26738333,-97.73930333,6,27,04:06.5,6,1,180
1604,22,Austin,30.26383,-97.742438,6,27,04:06.5,6,1,180
1605,61,Austin,30.27045167,-97.743835,6,27,04:06.5,6,1,180
1606,67,Austin,30.27045833,-97.742035,6,27,04:06.5,6,1,180
1607,63,Austin,30.264639,-97.745866,6,27,04:06.5,6,1,180
1608,18,Austin,30.27051333,-97.74195833,6,27,04:06.5,6,1,180
1609,72,Austin,30.27036333,-97.74479667,6,27,04:06.5,6,1,180
1610,69,Austin,30.27052833,-97.74432333,6,27,04:06.5,6,1,180
1611,80,Austin,30.26391333,-97.744995,6,27,04:06.5,6,1,180
1612,31,Austin,30.26698,-97.747311,6,27,04:06.5,6,1,180
1613,58,Austin,30.26589333,-97.74707833,6,27,04:06.5,6,1,180
1614,67,Austin,30.26430333,-97.74030333,6,27,04:06.5,6,1,180
1615,26,Austin,30.2648972,-97.7465214,6,27,04:06.5,6,1,180
1616,39,Austin,30.270575,-97.74482,6,27,04:06.5,6,1,180
1617,81,Austin,30.266936,-97.747414,6,27,04:06.5,6,1,180
1618,35,Austin,30.263936,-97.740785,6,27,04:06.5,6,1,180
1619,29,Austin,30.26364,-97.74466667,6,27,04:06.5,6,1,180
1620,44,Austin,30.263592,-97.744542,6,27,04:06.5,6,1,180
1621,74,Austin,30.26940667,-97.739495,6,27,04:06.5,6,1,180
1622,53,Austin,30.27028667,-97.74575,6,27,04:06.5,6,1,180
1623,60,Austin,30.270305,-97.74578167,6,27,04:06.5,6,1,180
1624,96,Austin,30.26646,-97.74765833,6,27,04:06.5,6,1,180
1625,17,Austin,30.271029,-97.741665,6,27,04:06.5,6,1,180
1626,57,Austin,30.268631,-97.738655,6,27,04:06.5,6,1,180
1627,40,Austin,30.26538333,-97.747375,6,27,04:06.5,6,1,180
1628,45,Austin,30.26571667,-97.73857833,6,27,04:06.5,6,1,180
1629,73,Austin,30.27113,-97.74170667,6,27,04:06.5,6,1,180
1630,72,Austin,30.27116833,-97.74176,6,27,04:06.5,6,1,180
1631,76,Austin,30.267736,-97.738241,6,27,04:06.5,6,1,180
1632,74,Austin,30.27119833,-97.7417,6,27,04:06.5,6,1,180
1633,29,Austin,30.26770833,-97.73822,6,27,04:06.5,6,1,180
1634,30,Austin,30.2656,-97.73851,6,27,04:06.5,6,1,180
1635,35,Austin,30.26772333,-97.738205,6,27,04:06.5,6,1,180
1636,100,Austin,30.271279,-97.741694,6,27,04:06.5,6,1,180
1637,90,Austin,30.26279667,-97.742515,6,27,04:06.5,6,1,180
1638,73,Austin,30.271494,-97.742087,6,27,04:06.5,6,1,180
1639,16,Austin,30.262719,-97.741968,6,27,04:06.5,6,1,180
1640,46,Austin,30.26280833,-97.74469,6,27,04:06.5,6,1,180
1641,67,Austin,30.262836,-97.744802,6,27,04:06.5,6,1,180
1642,33,Austin,30.27161667,-97.74471333,6,27,04:06.5,6,1,180
1643,46,Austin,30.262441,-97.743538,6,27,04:06.5,6,1,180
1644,54,Austin,30.26391667,-97.74707,6,27,04:06.5,6,1,180
1645,27,Austin,30.26530333,-97.73780833,6,27,04:06.5,6,1,180
1646,70,Austin,30.26542167,-97.73768667,6,27,04:06.5,6,1,180
1647,29,Austin,30.262285,-97.744248,6,27,04:06.5,6,1,180
1648,62,Austin,30.27033667,-97.74752833,6,27,04:06.5,6,1,180
1649,73,Austin,30.26661205,-97.73723234,6,27,04:06.5,6,1,180
1650,94,Austin,30.267679,-97.737224,6,27,04:06.5,6,1,180
1651,43,Austin,30.269611,-97.748197,6,27,04:06.5,6,1,180
1652,18,Austin,30.26969167,-97.74822167,6,27,04:06.5,6,1,180
1653,93,Austin,30.26948167,-97.74836667,6,27,04:06.5,6,1,180
1654,88,Austin,30.268964,-97.748664,6,27,04:06.5,6,1,180
1655,61,Austin,30.269745,-97.748261,6,27,04:06.5,6,1,180
1656,17,Austin,30.265485,-97.73735,6,27,04:06.5,6,1,180
1657,51,Austin,30.270382,-97.747787,6,27,04:06.5,6,1,180
1658,44,Austin,30.27196,-97.74584167,6,27,04:06.5,6,1,180
1659,84,Austin,30.26846,-97.73691,6,27,04:06.5,6,1,180
1660,83,Austin,30.264429,-97.737551,6,27,04:06.5,6,1,180
1661,53,Austin,30.27024667,-97.74830667,6,27,04:06.5,6,1,180
1662,45,Austin,30.27238833,-97.74115833,6,27,04:06.5,6,1,180
1663,18,Austin,30.270472,-97.737978,6,27,04:06.5,6,1,180
1664,38,Austin,30.269527,-97.737288,6,27,04:06.5,6,1,180
1665,61,Austin,30.272535,-97.74096667,6,27,04:06.5,6,1,180
1666,26,Austin,30.27260333,-97.740905,6,27,04:06.5,6,1,180
1667,97,Austin,30.265487,-97.749453,6,27,04:06.5,6,1,180
1668,38,Austin,30.271422,-97.747607,6,27,04:06.5,6,1,180
1669,93,Austin,30.269783,-97.749123,6,27,04:06.5,6,1,180
1670,43,Austin,30.26143667,-97.74144667,6,27,04:06.5,6,1,180
1671,54,Austin,30.263457,-97.737574,6,27,04:06.5,6,1,180
1672,22,Austin,30.26898,-97.74968667,6,27,04:06.5,6,1,180
1673,42,Austin,30.27301333,-97.74144667,6,27,04:06.5,6,1,180
1674,81,Austin,30.266768,-97.736069,6,27,04:06.5,6,1,180
1675,54,Austin,30.26225167,-97.738845,6,27,04:06.5,6,1,180
1676,80,Austin,30.26251667,-97.73842667,6,27,04:06.5,6,1,180
1677,53,Austin,30.2673,-97.73594667,6,27,04:06.5,6,1,180
1678,78,Austin,30.261855,-97.73931833,6,27,04:06.5,6,1,180
1679,28,Austin,30.26704833,-97.73584667,6,27,04:06.5,6,1,180
1680,39,Austin,30.27003044,-97.74947187,6,27,04:06.5,6,1,180
1681,42,Austin,30.27006167,-97.74949667,6,27,04:06.5,6,1,180
1682,49,Austin,30.26953,-97.736305,6,27,04:06.5,6,1,180
1683,63,Austin,30.268982,-97.750043,6,27,04:06.5,6,1,180
1684,33,Austin,30.267177,-97.735733,6,27,04:06.5,6,1,180
1685,49,Austin,30.26519833,-97.735825,6,27,04:06.5,6,1,180
1686,38,Austin,30.26074,-97.74147,6,27,04:06.5,6,1,180
1687,29,Austin,30.27063167,-97.74961833,6,27,04:06.5,6,1,180
1688,29,Austin,30.27223,-97.73790667,6,27,04:06.5,6,1,180
1689,43,Austin,30.26213333,-97.7378,6,27,04:06.5,6,1,180
1690,43,Austin,30.264718,-97.735548,6,27,04:06.5,6,1,180
1691,25,Austin,30.272983,-97.738499,6,27,04:06.5,6,1,180
1692,85,Austin,30.274069,-97.744817,6,27,04:06.5,6,1,180
1693,100,Austin,30.263239,-97.736196,6,27,04:06.5,6,1,180
1694,29,Austin,30.26109833,-97.73859333,6,27,04:06.5,6,1,180
1695,79,Austin,30.269785,-97.750801,6,27,04:06.5,6,1,180
1696,85,Austin,30.27438167,-97.74270667,6,27,04:06.5,6,1,180
1697,49,Austin,30.26103333,-97.73857167,6,27,04:06.5,6,1,180
1698,37,Austin,30.26102,-97.73855667,6,27,04:06.5,6,1,180
1699,97,Austin,30.261019,-97.738555,6,27,04:06.5,6,1,180
1700,81,Austin,30.261009,-97.738534,6,27,04:06.5,6,1,180
1701,29,Austin,30.260969,-97.73854,6,27,04:06.5,6,1,180
1702,60,Austin,30.266255,-97.73464167,6,27,04:06.5,6,1,180
1703,42,Austin,30.26618833,-97.73455833,6,27,04:06.5,6,1,180
1704,25,Austin,30.270479,-97.750737,6,27,04:06.5,6,1,180
1705,79,Austin,30.26621833,-97.73452833,6,27,04:06.5,6,1,180
1706,73,Austin,30.26107333,-97.73811333,6,27,04:06.5,6,1,180
1707,49,Austin,30.26097333,-97.73814333,6,27,04:06.5,6,1,180
1708,98,Austin,30.261096,-97.737934,6,27,04:06.5,6,1,180
1709,31,Austin,30.271629,-97.750063,6,27,04:06.5,6,1,180
1710,40,Austin,30.261788,-97.749209,6,27,04:06.5,6,1,180
1711,35,Austin,30.26096833,-97.73792333,6,27,04:06.5,6,1,180
1712,76,Austin,30.26086167,-97.738075,6,27,04:06.5,6,1,180
1713,44,Austin,30.26084833,-97.73809,6,27,04:06.5,6,1,180
1714,47,Austin,30.260949,-97.737905,6,27,04:06.5,6,1,180
1715,43,Austin,30.26093833,-97.73784667,6,27,04:06.5,6,1,180
1716,87,Austin,30.260231,-97.739145,6,27,04:06.5,6,1,180
1717,73,Austin,30.26106667,-97.73756333,6,27,04:06.5,6,1,180
1718,16,Austin,30.26074,-97.73808333,6,27,04:06.5,6,1,180
1719,44,Austin,30.26024,-97.73886167,6,27,04:06.5,6,1,180
1720,25,Austin,30.267798,-97.75214,6,27,04:06.5,6,1,180
1721,55,Austin,30.26030167,-97.738525,6,27,04:06.5,6,1,180
1722,26,Austin,30.26863167,-97.752045,6,27,04:06.5,6,1,180
1723,39,Austin,30.26026667,-97.738495,6,27,04:06.5,6,1,180
1724,65,Austin,30.26024667,-97.73847167,6,27,04:06.5,6,1,180
1725,76,Austin,30.260232,-97.73849,6,27,04:06.5,6,1,180
1726,65,Austin,30.260416,-97.738078,6,27,04:06.5,6,1,180
1727,81,Austin,30.260173,-97.738545,6,27,04:06.5,6,1,180
1728,19,Austin,30.260575,-97.737751,6,27,04:06.5,6,1,180
1729,22,Austin,30.26739333,-97.73368,6,27,04:06.5,6,1,180
1730,30,Austin,30.25942,-97.74017333,6,27,04:06.5,6,1,180
1731,42,Austin,30.266661,-97.733669,6,27,04:06.5,6,1,180
